taxon,expert,during_event,zone,url,original_grade,original_rank,expert_id_rank,original_id,expert_id,expert_and_original_same_parent,confirmed_id,refined_id,own_observation_correct,corrected_id,coarsened,wrong_taxon,prevailing_id_exception,notes,correct_during_event
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/143160628,Needs ID,coarser than species,species or finer,Daviesia,Daviesia podophylla,yes,,1,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/192066691,Needs ID,coarser than species,species or finer,Daviesia,Daviesia lancifolia,yes,,1,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189748223,Needs ID,coarser than species,species or finer,Daviesia,Daviesia aphylla,yes,,1,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/122005475,Needs ID,species or finer,coarser than species,Daviesia incrassata,Daviesia,yes,,,,,1,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/6726832,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,yes,"id1 D. pachyphylla, 2 correct",1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/90768224,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/50652142,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/154046975,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/145474356,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/145469438,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/136784499,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/136784498,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188883037,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188880872,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188873584,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/194495153,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/93470358,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/93454681,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/91266023,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/90891619,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/57515795,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/51425940,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/133086328,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189610395,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189403924,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189322142,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189098279,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/198855319,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/194116843,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,also went to ssp,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/51134460,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,"ssp was wrong, but species correct",1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/58827791,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,"ssp was wrong, but species correct",1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/93454644,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/91898446,Needs ID,species or finer,species or finer,Daviesia divaricata,Daviesia divaricata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/91627034,Needs ID,species or finer,species or finer,Daviesia pachyphylla,Daviesia pachyphylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/88694459,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/31111437,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/150187112,Needs ID,species or finer,species or finer,Daviesia podophylla,Daviesia podophylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/137804992,Needs ID,species or finer,species or finer,Daviesia podophylla,Daviesia podophylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/132796458,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129671416,Needs ID,species or finer,species or finer,Daviesia chapmanii,Daviesia chapmanii,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129659225,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129653030,Needs ID,species or finer,species or finer,Daviesia nudiflora,Daviesia nudiflora,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129653013,Needs ID,species or finer,species or finer,Daviesia podophylla,Daviesia podophylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129653008,Needs ID,species or finer,species or finer,Daviesia divaricata,Daviesia divaricata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129255974,Needs ID,species or finer,species or finer,Daviesia angulata,Daviesia angulata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129248406,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129230952,Needs ID,species or finer,species or finer,Daviesia triflora,Daviesia triflora,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/129117642,Needs ID,species or finer,species or finer,Daviesia angulata,Daviesia angulata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Kalbarri,https://www.inaturalist.org/observations/128275703,Needs ID,species or finer,species or finer,Daviesia hakeoides,Daviesia hakeoides,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Kalbarri,https://www.inaturalist.org/observations/127206421,Needs ID,species or finer,species or finer,Daviesia epiphyllum,Daviesia epiphyllum,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Kalbarri,https://www.inaturalist.org/observations/126062455,Needs ID,species or finer,species or finer,Daviesia podophylla,Daviesia podophylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189075400,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189001115,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188890736,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188876401,Needs ID,species or finer,species or finer,Daviesia dilatata,Daviesia dilatata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188873598,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188866666,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/188861996,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/187214239,Needs ID,species or finer,species or finer,Daviesia pachyphylla,Daviesia pachyphylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/182452809,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/182452800,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/182452791,Needs ID,species or finer,species or finer,Daviesia incrassata,Daviesia incrassata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/182431685,Needs ID,species or finer,species or finer,Daviesia epiphyllum,Daviesia epiphyllum,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/174572709,Needs ID,species or finer,species or finer,Daviesia podophylla,Daviesia podophylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/160716436,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/197778517,Needs ID,species or finer,species or finer,Daviesia pachyphylla,Daviesia pachyphylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/195274672,Needs ID,species or finer,species or finer,Daviesia pachyphylla,Daviesia pachyphylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189648630,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189403904,Needs ID,species or finer,species or finer,Daviesia striata,Daviesia striata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189097314,Needs ID,species or finer,species or finer,Daviesia scoparia,Daviesia scoparia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/93470334,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/141688154,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/140964456,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/137607640,Needs ID,species or finer,species or finer,Daviesia nudiflora,Daviesia nudiflora,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/136383072,Needs ID,species or finer,species or finer,Daviesia aphylla,Daviesia aphylla,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/135648057,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Kalbarri,https://www.inaturalist.org/observations/133445992,Needs ID,species or finer,species or finer,Daviesia hakeoides,Daviesia hakeoides,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/133255731,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/127665770,Needs ID,species or finer,species or finer,Daviesia nudiflora,Daviesia nudiflora,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/127208338,Needs ID,species or finer,species or finer,Daviesia chapmanii,Daviesia chapmanii,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/127207766,Needs ID,species or finer,species or finer,Daviesia chapmanii,Daviesia chapmanii,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Lesueur,https://www.inaturalist.org/observations/127207681,Needs ID,species or finer,species or finer,Daviesia decurrens,Daviesia decurrens,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/104991305,Needs ID,species or finer,species or finer,Daviesia emarginata,Daviesia emarginata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189659476,Needs ID,species or finer,species or finer,Daviesia emarginata,Daviesia emarginata,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189529048,Needs ID,species or finer,species or finer,Daviesia rhombifolia,Daviesia rhombifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189441582,Needs ID,species or finer,species or finer,Daviesia alternifolia,Daviesia alternifolia,yes,1,,,,,,,,1
Daviesia,Mike Crisp,before,Fitzgerald,https://www.inaturalist.org/observations/189337927,Needs ID,species or finer,species or finer,Daviesia teretifolia,Daviesia teretifolia,yes,1,,,,,,,,1
